10000;819635
100000;8.22512e+06
250000;2.0696e+07
500000;4.13076e+07
600000;4.96875e+07
750000;6.0554e+07
1000000;8.12989e+07
1700000;1.36319e+08
2500000;2.03322e+08
3700000;3.10445e+08
5000000;4.21985e+08
6000000;5.1925e+08
7500000;6.40426e+08
9000000;7.71111e+08
10000000;8.59651e+08
