1000;6.67572021484375e-07 
10000;3.3140182495117185e-07 
100000;3.403822580973307e-07 
250000;5.688349405924478e-07 
500000;5.702495574951172e-07 
600000;5.795293384128147e-07 
750000;5.775981479220921e-07 
1000000;5.980889002482096e-07 
1700000;5.103419808780446e-07 
2500000;7.079315185546875e-07 
3700000;8.346755225379187e-07 
5000000;8.337434132893881e-07 
6000000;8.641295962863498e-07 
7500000;8.721372816297743e-07 
9000000;8.721934424506294e-07 
10000000;8.696595827738444e-07 
