1000;786.9000
10000;77861.8333
100000;7665775.9000
250000;48037903.9333
500000;192894950.1333
600000;276911317.8333
750000;429541231.4000
1000000;766490614.4333
1700000;2214648516.9000
2500000;4802766066.6333
3700000;10498581862.1000
5000000;19344261255.1333
6000000;28121195399.6667
7500000;44449333946.0000
9000000;64894315990.1000
10000000;81025953090.9667
