100;55.0667
100000;45325.2000
250000;100289.5667
500000;201702.4000
600000;239784.5000
750000;307649.3333
1000000;422726.5333
1700000;765088.7667
2500000;1142639.8000
3700000;2245366.5333
5000000;5619430.2000
6000000;7687521.5333
7500000;10362518.6333
9000000;13134725.3333
10000000;15087526.3333
