1000;12326.240539550781 
10000;120027.86000569661 
100000;1043701.171875 
250000;2540588.37890625 
500000;5096666.018168132 
600000;6082089.742024739 
750000;7445240.020751953 
1000000;10177532.831827799 
1700000;20213556.28967285 
2500000;30478072.16644287 
3700000;46323784.19240316 
5000000;67789228.75722249 
6000000;76484433.80991618 
7500000;95892175.0386556 
9000000;114440282.18587239 
10000000;125038353.60209148 
