1000;3981590.2709960938 
10000;54306745.529174805 
100000;676394701.0040283 
250000;1952622175.2166748 
500000;4678005933.761597 
600000;5081507205.963135 
750000;7110553741.455078 
1000000;9904076337.814331 
1700000;16731960296.63086 
2500000;26272414207.458496 
3700000;36731172084.80835 
5000000;50220952272.41516 
6000000;57513076305.389404 
7500000;70952543020.24841 
9000000;85259749412.53662 
10000000;97275328159.33228 
