1000;1192.0928955078125 
10000;1430.511474609375 
100000;2384.185791015625 
250000;3576.2786865234375 
500000;4291.534423828125 
600000;3099.4415283203125 
750000;3099.4415283203125 
1000000;3576.2786865234375 
1700000;5483.6273193359375 
2500000;10490.41748046875 
3700000;5245.208740234375 
5000000;7867.8131103515625 
6000000;12159.347534179688 
7500000;13828.277587890625 
9000000;13113.021850585938 
10000000;10967.254638671875 
